Date,Time,Timer,Temperature,Condition,Light,Car,CarDuration
2022-06-27,09-18-38.075,9.0,17.05,overcast clouds,Green,True,3
2022-06-27,09-18-52.716,15.0,17.05,overcast clouds,Red,False,0
2022-06-27,09-18-59.224,6.0,17.05,overcast clouds,Green,False,1
2022-06-27,09-19-26.248,24.0,17.05,overcast clouds,Red,False,0
2022-06-27,09-19-39.007,14.0,17.03,overcast clouds,Green,True,5
2022-06-27,09-20-08.161,26.0,17.03,overcast clouds,Red,True,18
2022-06-27,09-20-18.473,9.0,17.03,overcast clouds,Green,False,2
2022-06-27,09-20-41.242,23.0,17.03,overcast clouds,Red,True,10
2022-06-27,09-20-51.947,10.0,17.03,overcast clouds,Green,True,5
2022-06-27,09-21-12.652,18.0,17.03,overcast clouds,Red,True,5
2022-06-27,09-21-20.941,9.0,17.03,overcast clouds,Green,True,3
2022-06-27,09-21-45.720,23.0,17.03,overcast clouds,Red,True,15
2022-06-27,09-21-56.209,9.0,17.03,overcast clouds,Green,True,5
2022-06-27,09-22-13.969,18.0,17.03,overcast clouds,Red,False,1
2022-06-27,09-22-22.201,7.0,17.03,overcast clouds,Green,False,0
2022-06-27,09-22-44.618,22.0,17.03,overcast clouds,Red,False,1
2022-06-27,09-22-52.825,7.0,17.03,overcast clouds,Green,False,0
2022-06-27,09-23-09.319,15.0,17.03,overcast clouds,Red,True,5
2022-06-27,09-23-19.785,9.0,17.03,overcast clouds,Green,True,3
2022-06-27,09-24-03.446,43.0,17.03,overcast clouds,Red,False,1
2022-06-27,09-24-11.728,7.0,17.03,overcast clouds,Green,False,2
2022-06-27,09-24-41.064,29.0,17.03,overcast clouds,Red,False,0
2022-06-27,09-24-49.395,7.0,17.03,overcast clouds,Green,False,1
2022-06-27,09-25-20.603,29.0,17.03,overcast clouds,Red,False,1
2022-06-27,09-25-28.976,9.0,17.03,overcast clouds,Green,False,2
2022-06-27,09-26-08.167,37.0,17.07,overcast clouds,Red,True,3
2022-06-27,09-26-18.477,9.0,17.07,overcast clouds,Green,True,3
2022-06-27,09-26-32.817,15.0,17.07,overcast clouds,Red,False,0
2022-06-27,09-26-43.532,10.0,17.07,overcast clouds,Green,False,2
2022-06-27,09-28-39.462,114.0,17.08,overcast clouds,Red,True,3
2022-06-27,09-28-49.721,9.0,17.08,overcast clouds,Green,True,3
2022-06-27,09-29-12.557,21.0,17.08,overcast clouds,Red,False,0
2022-06-27,09-29-16.935,6.0,17.08,overcast clouds,Green,False,1
2022-06-27,09-29-52.178,32.0,17.08,overcast clouds,Red,False,1
2022-06-27,09-29-58.641,6.0,17.08,overcast clouds,Green,False,1
2022-06-27,09-30-08.719,10.0,17.08,overcast clouds,Red,False,0
2022-06-27,09-30-17.400,8.0,17.08,overcast clouds,Green,False,0
2022-06-27,09-30-31.810,12.0,17.08,overcast clouds,Red,True,7
2022-06-27,09-30-38.248,6.0,17.08,overcast clouds,Green,False,1
2022-06-27,09-31-06.995,28.0,17.21,overcast clouds,Red,False,0
2022-06-27,09-31-19.770,12.0,17.21,overcast clouds,Green,True,7
2022-06-27,09-31-36.242,14.0,17.21,overcast clouds,Red,True,4
2022-06-27,09-31-44.603,7.0,17.21,overcast clouds,Green,False,2
2022-06-27,09-33-00.929,77.0,17.3,overcast clouds,Red,False,1
2022-06-27,09-33-07.379,6.0,17.3,overcast clouds,Green,False,0
2022-06-27,09-33-34.282,24.0,17.3,overcast clouds,Red,False,0
2022-06-27,09-33-44.883,10.0,17.3,overcast clouds,Green,True,4
2022-06-27,09-33-57.030,12.0,17.3,overcast clouds,Red,False,0
2022-06-27,09-34-07.659,10.0,17.31,overcast clouds,Green,True,3
2022-06-27,19-10-09.573,27.0,18.08,few clouds,Red,False,0
2022-06-27,19-10-24.317,14.0,18.08,few clouds,Green,True,5
2022-06-27,19-11-27.224,61.0,18.08,few clouds,Red,False,0
2022-06-27,19-11-35.673,9.0,18.08,few clouds,Green,False,2
2022-06-27,19-12-04.833,27.0,18.08,few clouds,Red,False,0
2022-06-27,19-12-12.989,6.0,18.08,few clouds,Green,False,1
2022-06-27,19-12-36.160,24.0,18.08,few clouds,Red,True,5
2022-06-27,19-12-44.485,7.0,18.08,few clouds,Green,False,1
2022-06-27,19-13-13.580,29.0,18.08,few clouds,Red,True,4
2022-06-27,19-13-23.683,8.0,18.08,few clouds,Green,False,2
2022-06-27,19-13-56.954,31.0,18.08,few clouds,Red,False,0
2022-06-27,19-14-11.702,16.0,18.08,few clouds,Green,False,1
2022-06-27,19-14-13.617,1,18.08,few clouds,Red,False,0
2022-06-27,19-15-27.033,72.0,18.09,few clouds,Green,True,19
2022-06-27,19-15-31.184,3.0,18.09,few clouds,Red,False,0
2022-06-27,19-15-40.370,8.0,18.09,few clouds,Green,False,1
2022-06-27,19-16-30.809,49.0,18.15,few clouds,Red,True,4
2022-06-27,19-16-39.262,7.0,18.15,few clouds,Green,False,2
2022-06-27,19-17-10.667,31.0,18.15,few clouds,Red,False,0
2022-06-27,19-17-21.025,9.0,18.15,few clouds,Green,False,2
2022-06-27,19-18-30.295,70.0,18.18,few clouds,Red,False,0
2022-06-27,19-18-38.715,7.0,18.18,few clouds,Green,False,2
2022-06-27,21-00-52.851,9.0,17.53,few clouds,Red,True,3
2022-06-27,21-00-54.939,1.0,17.53,few clouds,Green,False,2
2022-06-27,21-00-56.971,1.0,17.53,few clouds,Red,True,2
2022-06-27,21-00-59.003,1.0,17.53,few clouds,Green,False,2
2022-06-27,21-00-59.263,1,17.53,few clouds,Red,False,1
2022-06-27,21-01-01.345,1.0,17.53,few clouds,Green,False,2
2022-06-27,21-01-38.488,1.0,17.53,few clouds,Green,False,0
2022-06-27,21-02-04.127,30.0,17.53,few clouds,Red,False,0
2022-06-27,21-02-08.241,3.0,17.53,few clouds,Green,False,1
2022-06-27,21-02-10.327,1.0,17.53,few clouds,Red,False,0
2022-06-27,21-02-14.463,3.0,17.53,few clouds,Green,False,0
2022-06-27,21-02-37.126,21.0,17.53,few clouds,Red,False,0
2022-06-27,21-02-38.978,1,17.53,few clouds,Green,False,0
2022-06-27,21-02-39.240,1,17.53,few clouds,Red,False,0
2022-06-27,21-02-41.512,2.0,17.53,few clouds,Green,False,0
2022-06-27,21-03-32.590,49.0,17.37,overcast clouds,Red,False,0
2022-06-27,21-03-35.707,1.0,17.37,overcast clouds,Green,False,0
2022-06-27,21-03-35.963,1,17.37,overcast clouds,Red,False,0
2022-06-27,21-03-38.857,2.0,17.37,overcast clouds,Green,False,0
2022-06-27,21-03-39.121,1,17.37,overcast clouds,Red,False,0
2022-06-27,21-03-40.876,1,17.37,overcast clouds,Green,False,0
2022-06-27,21-05-05.134,83.0,17.36,overcast clouds,Red,False,0
2022-06-27,21-05-05.446,1,17.36,overcast clouds,Green,False,0
2022-06-27,21-06-06.618,60.0,17.48,overcast clouds,Red,True,8
2022-06-27,21-06-14.785,7.0,17.48,overcast clouds,Green,False,1
2022-06-27,21-06-27.148,13.0,17.48,overcast clouds,Red,True,5
2022-06-27,21-06-27.409,1,17.48,overcast clouds,Green,False,1
2022-06-27,21-06-29.158,1,17.48,overcast clouds,Red,False,0
2022-06-27,21-06-39.426,9.0,17.48,overcast clouds,Green,False,0
2022-06-27,21-07-45.417,65.0,17.48,overcast clouds,Red,True,2
2022-06-27,21-07-45.748,1,17.48,overcast clouds,Green,False,0
2022-06-27,21-07-47.236,1.0,17.48,overcast clouds,Red,False,0
2022-06-27,21-07-49.262,1.0,17.48,overcast clouds,Green,False,0
2022-06-27,21-08-22.367,31.0,17.48,overcast clouds,Red,True,2
2022-06-27,21-08-26.237,3.0,17.48,overcast clouds,Green,False,0
2022-06-27,21-08-58.975,30.0,17.49,overcast clouds,Red,False,1
2022-06-27,21-09-05.701,8.0,17.49,overcast clouds,Green,False,2
2022-06-27,21-09-31.779,24.0,17.49,overcast clouds,Red,True,4
2022-06-27,21-09-33.867,1.0,17.49,overcast clouds,Green,False,0
2022-06-27,21-09-34.128,1,17.49,overcast clouds,Red,False,0
2022-06-27,21-09-39.934,4.0,17.49,overcast clouds,Green,False,0
2022-06-27,21-10-22.799,41.0,17.49,overcast clouds,Red,False,0
2022-06-27,21-10-28.982,5.0,17.49,overcast clouds,Green,False,0
2022-06-27,21-10-41.393,14.0,17.49,overcast clouds,Red,True,3
2022-06-27,21-10-49.579,7.0,17.49,overcast clouds,Green,False,1
2022-06-27,21-10-55.606,4.0,17.49,overcast clouds,Red,False,0
2022-06-27,21-11-03.949,7.0,17.49,overcast clouds,Green,False,0
2022-06-27,21-12-01.753,58.0,17.49,overcast clouds,Red,False,0
2022-06-27,21-12-11.692,8.0,17.49,overcast clouds,Green,False,0
2022-06-27,21-12-53.297,41.0,17.49,overcast clouds,Red,False,0
2022-06-27,21-13-03.757,10.0,17.49,overcast clouds,Green,False,2
2022-06-27,21-14-51.276,106.0,17.33,overcast clouds,Red,True,2
2022-06-27,21-14-53.384,1.0,17.33,overcast clouds,Green,False,0
2022-06-27,21-15-09.960,15.0,17.33,overcast clouds,Red,False,0
2022-06-27,21-15-12.011,1.0,17.33,overcast clouds,Green,False,0
2022-06-27,21-16-34.047,81.0,17.02,overcast clouds,Red,False,0
2022-06-27,21-16-34.438,1,17.02,overcast clouds,Green,False,0
2022-06-27,21-16-36.252,1.0,17.02,overcast clouds,Red,False,0
2022-06-27,21-16-38.103,1,17.02,overcast clouds,Green,False,0
2022-06-27,21-39-11.346,26.0,16.74,scattered clouds,Red,False,0
2022-06-27,21-39-19.419,6.0,16.74,scattered clouds,Green,False,0
2022-06-27,21-39-33.915,13.0,16.74,scattered clouds,Red,False,0
2022-06-27,21-39-42.310,7.0,16.74,scattered clouds,Green,False,0
2022-06-27,21-39-46.442,3.0,16.74,scattered clouds,Red,False,0
2022-06-27,21-39-52.784,6.0,16.74,scattered clouds,Green,False,0
2022-06-27,21-40-05.079,12.0,16.74,scattered clouds,Red,False,0
2022-06-27,21-40-13.415,7.0,16.71,scattered clouds,Green,False,0
2022-06-27,21-40-59.266,45.0,16.71,scattered clouds,Red,False,0
2022-06-27,21-41-07.804,8.0,16.71,scattered clouds,Green,False,0
2022-06-27,21-41-32.533,23.0,16.7,scattered clouds,Red,True,5
2022-06-27,21-41-42.888,9.0,16.7,scattered clouds,Green,True,4
2022-06-27,21-42-13.771,30.0,16.7,scattered clouds,Red,False,0
2022-06-27,21-42-22.236,8.0,16.7,scattered clouds,Green,False,0
2022-06-27,21-42-38.646,15.0,16.7,scattered clouds,Red,False,0
2022-06-27,21-42-44.815,5.0,16.7,scattered clouds,Green,False,0
2022-06-27,21-43-15.410,30.0,16.7,scattered clouds,Red,False,0
2022-06-27,21-43-26.027,10.0,16.7,scattered clouds,Green,False,0
2022-06-27,21-43-50.711,23.0,16.69,scattered clouds,Red,False,0
2022-06-27,21-43-59.072,7.0,16.69,scattered clouds,Green,False,1
2022-06-27,21-44-42.663,43.0,16.69,scattered clouds,Red,True,2
2022-06-27,21-44-50.701,6.0,16.69,scattered clouds,Green,False,0
2022-06-27,21-45-14.695,24.0,16.57,scattered clouds,Red,True,10
2022-06-27,21-45-22.740,6.0,16.57,scattered clouds,Green,False,0
2022-06-27,21-47-27.288,124.0,16.5,scattered clouds,Red,True,3
2022-06-27,21-47-35.541,9.0,16.5,scattered clouds,Green,False,0
2022-06-27,21-51-01.900,204.0,16.41,scattered clouds,Red,False,0
2022-06-27,21-51-08.179,5.0,16.41,scattered clouds,Green,False,0
2022-06-27,21-52-19.222,71.0,16.41,scattered clouds,Red,False,0
2022-06-27,21-52-29.562,9.0,16.41,scattered clouds,Green,False,1
2022-06-27,21-53-23.702,53.0,16.41,scattered clouds,Red,False,0
2022-06-27,21-53-30.202,6.0,16.41,scattered clouds,Green,False,1
2022-06-27,21-53-59.211,27.0,16.41,scattered clouds,Red,False,1
2022-06-27,21-54-01.117,1,16.41,scattered clouds,Green,False,1
2022-06-27,21-54-03.220,3.0,16.41,scattered clouds,Red,True,4
2022-06-27,21-54-05.270,1.0,16.41,scattered clouds,Green,False,2
2022-06-27,21-54-05.648,1,16.41,scattered clouds,Red,False,1
2022-06-27,21-54-17.947,11.0,16.41,scattered clouds,Green,True,12
2022-06-27,21-54-19.871,1,16.41,scattered clouds,Red,False,1
2022-06-27,22-05-50.008,11.0,15.85,overcast clouds,Red,False,0
2022-06-27,22-05-58.296,7.0,15.85,overcast clouds,Green,False,0
2022-06-27,22-06-29.224,31.0,15.85,overcast clouds,Red,False,0
2022-06-27,22-06-35.747,6.0,15.85,overcast clouds,Green,False,0
2022-06-27,22-06-46.872,9.0,15.85,overcast clouds,Red,False,0
2022-06-27,22-06-55.275,7.0,15.85,overcast clouds,Green,False,1
2022-06-27,22-08-11.598,76.0,15.84,overcast clouds,Red,False,0
2022-06-27,22-08-18.181,6.0,15.84,overcast clouds,Green,False,0
2022-06-27,22-08-38.951,19.0,15.84,overcast clouds,Red,False,0
2022-06-27,22-08-45.626,6.0,15.84,overcast clouds,Green,False,0
2022-06-27,22-10-24.473,97.0,15.83,overcast clouds,Red,False,0
2022-06-27,22-10-30.946,6.0,15.83,overcast clouds,Green,False,0
2022-06-27,22-10-49.573,18.0,15.83,overcast clouds,Red,False,1
2022-06-27,22-10-55.846,5.0,15.83,overcast clouds,Green,False,0
2022-06-27,22-11-54.281,58.0,15.83,overcast clouds,Red,False,0
2022-06-27,22-12-02.313,6.0,15.83,overcast clouds,Green,False,0
2022-06-27,22-13-08.556,66.0,15.83,overcast clouds,Red,False,0
2022-06-27,22-13-18.725,8.0,15.83,overcast clouds,Green,False,0
2022-06-27,22-13-53.992,36.0,15.83,overcast clouds,Red,True,2
2022-06-27,22-13-56.082,1.0,15.83,overcast clouds,Green,False,1
2022-06-27,22-13-57.958,1,15.83,overcast clouds,Red,False,0
2022-06-27,22-14-06.267,7.0,15.83,overcast clouds,Green,False,1
2022-06-27,22-15-17.103,70.0,15.73,overcast clouds,Red,False,0
2022-06-27,22-15-25.191,8.0,15.73,overcast clouds,Green,False,0
2022-06-27,22-16-17.869,51.0,15.49,overcast clouds,Red,False,0
2022-06-27,22-16-26.716,8.0,15.49,overcast clouds,Green,False,0
2022-06-27,22-16-40.802,12.0,15.49,overcast clouds,Red,False,0
2022-06-27,22-16-47.630,8.0,15.49,overcast clouds,Green,False,0
2022-06-27,22-17-22.791,33.0,15.49,overcast clouds,Red,False,0
2022-06-27,22-17-33.205,9.0,15.49,overcast clouds,Green,False,0
2022-06-27,22-17-45.667,13.0,15.49,overcast clouds,Red,False,0
2022-06-27,22-17-53.947,7.0,15.49,overcast clouds,Green,False,1
2022-06-27,22-19-50.195,115.0,15.47,overcast clouds,Red,False,0
2022-06-27,22-20-00.535,9.0,15.47,overcast clouds,Green,False,0
2022-06-27,22-20-43.930,43.0,15.47,overcast clouds,Red,False,1
2022-06-27,22-20-52.232,7.0,15.42,overcast clouds,Green,False,2
2022-06-27,22-23-00.923,127.0,15.42,overcast clouds,Red,False,0
2022-06-27,22-23-13.305,11.0,15.42,overcast clouds,Green,False,2
2022-06-27,22-24-13.063,59.0,15.41,overcast clouds,Red,False,0
2022-06-27,22-24-21.413,9.0,15.41,overcast clouds,Green,False,0
2022-06-27,22-24-35.776,12.0,15.41,overcast clouds,Red,False,0
2022-06-27,22-24-46.132,9.0,15.41,overcast clouds,Green,False,0
2022-06-27,22-24-48.205,1.0,15.41,overcast clouds,Red,False,0
2022-06-27,22-24-56.516,7.0,15.41,overcast clouds,Green,False,0
2022-06-27,22-25-27.378,31.0,15.41,overcast clouds,Red,False,0
2022-06-27,22-25-37.733,9.0,15.41,overcast clouds,Green,False,0
2022-06-27,22-26-20.832,42.0,15.41,overcast clouds,Red,False,1
2022-06-27,22-26-28.925,6.0,15.41,overcast clouds,Green,False,1
2022-06-27,22-30-21.077,227.0,15.27,broken clouds,Red,False,0
2022-06-27,22-30-27.127,7.0,15.27,broken clouds,Green,False,1
2022-06-27,22-30-39.727,11.0,15.27,broken clouds,Red,False,0
2022-06-27,22-30-46.268,6.0,15.27,broken clouds,Green,False,0
2022-06-27,22-31-00.794,12.0,15.27,broken clouds,Red,False,0
2022-06-27,22-31-08.113,7.0,15.27,broken clouds,Green,False,0
2022-06-27,22-34-30.887,202.0,15.32,broken clouds,Red,False,0
2022-06-27,22-34-41.102,10.0,15.32,broken clouds,Green,False,0
2022-06-27,22-39-07.950,265.0,15.23,broken clouds,Red,True,2
2022-06-27,22-39-14.429,6.0,15.23,broken clouds,Green,False,0
2022-06-27,22-40-20.997,65.0,15.17,broken clouds,Red,False,0
2022-06-27,22-40-29.247,9.0,15.17,broken clouds,Green,False,1
2022-06-27,22-40-46.029,15.0,15.17,broken clouds,Red,False,0
2022-06-27,22-40-58.370,10.0,15.17,broken clouds,Green,False,1
2022-06-27,22-41-44.133,45.0,15,broken clouds,Red,False,1
2022-06-27,22-41-52.620,8.0,15,broken clouds,Green,False,0
2022-06-27,22-41-54.532,1,15,broken clouds,Red,False,0
2022-06-27,22-41-54.823,1,15,broken clouds,Green,False,0
2022-06-27,22-42-19.632,25.0,15,broken clouds,Red,False,0
2022-06-27,22-42-29.827,8.0,15,broken clouds,Green,False,0
2022-06-27,22-42-44.471,13.0,15,broken clouds,Red,False,0
2022-06-27,22-42-50.836,6.0,15,broken clouds,Green,False,0
2022-06-27,22-43-05.228,14.0,15,broken clouds,Red,False,0
2022-06-27,22-43-11.576,6.0,15,broken clouds,Green,False,0
2022-06-27,22-43-19.722,7.0,15,broken clouds,Red,False,0
2022-06-27,22-43-25.835,4.0,15,broken clouds,Green,False,1
2022-06-27,22-47-02.856,216.0,14.98,broken clouds,Red,True,8
2022-06-27,22-47-09.043,5.0,14.98,broken clouds,Green,False,1
2022-06-27,22-49-43.069,153.0,14.96,broken clouds,Red,True,2
2022-06-27,22-49-47.282,3.0,14.96,broken clouds,Green,False,0
2022-06-27,22-49-59.267,12.0,14.96,broken clouds,Red,False,0
2022-06-27,22-50-03.340,3.0,14.96,broken clouds,Green,False,0
2022-06-27,22-51-34.791,89.0,14.94,broken clouds,Red,False,0
2022-06-27,22-51-38.916,3.0,14.94,broken clouds,Green,False,0
2022-06-27,22-52-29.057,50.0,14.94,broken clouds,Red,False,0
2022-06-27,22-52-35.023,4.0,14.94,broken clouds,Green,False,0
2022-06-27,22-53-56.488,82.0,14.94,broken clouds,Red,False,0
2022-06-27,22-54-00.644,3.0,14.94,broken clouds,Green,False,0
2022-06-27,22-56-32.875,151.0,14.87,broken clouds,Red,False,0
2022-06-27,22-56-37.532,5.0,14.87,broken clouds,Green,False,1
2022-06-27,22-57-03.779,24.0,14.87,broken clouds,Red,False,0
2022-06-27,22-57-14.330,10.0,14.87,broken clouds,Green,True,4
2022-06-27,22-57-18.515,3.0,14.87,broken clouds,Red,False,0
2022-06-27,22-57-22.709,3.0,14.87,broken clouds,Green,False,1
2022-06-27,22-57-55.594,32.0,14.87,broken clouds,Red,False,0
2022-06-27,22-57-59.896,4.0,14.87,broken clouds,Green,False,0
2022-06-27,22-58-01.713,1,14.87,broken clouds,Red,False,0
2022-06-27,22-58-02.036,1,14.87,broken clouds,Green,False,0
2022-06-27,22-58-22.827,19.0,14.87,broken clouds,Red,False,0
2022-06-27,22-58-28.989,4.0,14.87,broken clouds,Green,False,1
2022-06-27,23-00-02.970,94.0,14.86,broken clouds,Red,False,0
2022-06-27,23-00-06.163,3.0,14.86,broken clouds,Green,False,0
2022-06-27,23-01-27.799,80.0,14.66,broken clouds,Red,False,1
2022-06-27,23-01-34.291,6.0,14.66,broken clouds,Green,True,3
2022-06-27,23-02-38.539,62.0,14.74,broken clouds,Red,False,1
2022-06-27,23-02-44.729,5.0,14.74,broken clouds,Green,False,2
2022-06-27,23-02-45.053,1,14.74,broken clouds,Red,False,0
2022-06-27,23-02-46.748,1,14.74,broken clouds,Green,False,0
2022-06-27,23-03-26.449,39.0,14.74,broken clouds,Red,True,5
2022-06-27,23-03-32.549,5.0,14.74,broken clouds,Green,False,1
2022-06-27,23-03-34.585,1.0,14.74,broken clouds,Red,False,0
2022-06-27,23-03-34.941,1,14.74,broken clouds,Green,False,0
2022-06-27,23-04-24.471,49.0,14.73,broken clouds,Red,True,4
2022-06-27,23-04-30.610,5.0,14.73,broken clouds,Green,False,0
2022-06-27,23-05-06.659,35.0,14.73,broken clouds,Red,True,4
2022-06-27,23-05-14.848,6.0,14.73,broken clouds,Green,False,2
2022-06-27,23-07-29.857,136.0,14.62,broken clouds,Red,False,0
2022-06-27,23-07-36.092,5.0,14.62,broken clouds,Green,False,1
2022-06-27,23-09-43.697,127.0,14.61,broken clouds,Red,False,0
2022-06-27,23-09-47.555,2.0,14.61,broken clouds,Green,False,0
2022-06-27,23-09-47.985,1,14.61,broken clouds,Red,False,0
2022-06-27,23-09-49.951,1.0,14.61,broken clouds,Green,False,0
2022-06-27,23-10-45.996,54.0,14.61,broken clouds,Red,True,2
2022-06-27,23-10-50.392,4.0,14.61,broken clouds,Green,False,0
2022-06-27,23-10-52.079,1,14.61,broken clouds,Red,False,0
2022-06-27,23-10-52.535,1,14.61,broken clouds,Green,False,0
2022-06-27,23-14-05.105,191.0,14.6,broken clouds,Red,False,1
2022-06-27,23-14-11.323,7.0,14.6,broken clouds,Green,False,2
2022-06-27,23-15-31.879,79.0,14.48,broken clouds,Red,False,1
2022-06-27,23-15-42.104,8.0,14.48,broken clouds,Green,False,2
2022-06-27,23-17-01.190,80.0,14.38,broken clouds,Red,True,2
2022-06-27,23-17-09.528,7.0,14.38,broken clouds,Green,False,1
2022-06-27,23-17-42.642,31.0,14.38,broken clouds,Red,True,2
2022-06-27,23-17-48.667,4.0,14.38,broken clouds,Green,False,0
2022-06-27,23-17-49.088,1,14.38,broken clouds,Red,False,0
2022-06-27,23-17-50.706,1,14.38,broken clouds,Green,False,0
2022-06-27,23-17-54.845,3.0,14.38,broken clouds,Red,False,0
2022-06-27,23-17-57.751,4.0,14.38,broken clouds,Green,False,1
2022-06-27,23-17-59.164,1.0,14.38,broken clouds,Red,False,0
2022-06-27,23-18-00.972,1,14.38,broken clouds,Green,False,0
2022-06-27,23-21-16.763,194.0,14.37,broken clouds,Red,True,2
2022-06-27,23-21-20.933,3.0,14.37,broken clouds,Green,False,0
2022-06-27,23-21-22.814,1,14.37,broken clouds,Red,False,0
2022-06-27,23-21-23.267,1.0,14.37,broken clouds,Green,False,0
2022-06-27,23-21-29.002,5.0,14.37,broken clouds,Red,False,0
2022-06-27,23-21-35.358,6.0,14.37,broken clouds,Green,False,0
2022-06-27,23-23-35.411,118.0,14.37,broken clouds,Red,False,1
2022-06-27,23-23-41.917,6.0,14.37,broken clouds,Green,False,0
2022-06-27,23-23-56.340,13.0,14.37,broken clouds,Red,True,2
2022-06-27,23-24-00.508,3.0,14.37,broken clouds,Green,False,0
2022-06-27,23-24-02.557,1.0,14.37,broken clouds,Red,False,0
2022-06-27,23-24-04.380,1,14.37,broken clouds,Green,False,0
2022-06-27,23-24-17.787,14.0,14.37,broken clouds,Red,False,0
2022-06-27,23-24-24.659,5.0,14.37,broken clouds,Green,False,1
2022-06-27,23-24-26.479,1,14.37,broken clouds,Red,False,0
2022-06-27,23-24-26.840,1,14.37,broken clouds,Green,False,0
2022-06-27,23-25-38.387,71.0,14.36,few clouds,Red,True,2
2022-06-27,23-25-44.675,5.0,14.36,few clouds,Green,False,0
2022-06-27,23-26-07.590,23.0,14.36,few clouds,Red,False,1
2022-06-27,23-26-13.494,4.0,14.36,few clouds,Green,False,0
2022-06-27,23-26-13.847,1,14.36,few clouds,Red,False,0
2022-06-27,23-26-15.934,1.0,14.36,few clouds,Green,False,0
2022-06-27,23-26-43.012,25.0,14.36,broken clouds,Red,True,2
2022-06-27,23-26-47.724,5.0,14.36,broken clouds,Green,False,2
2022-06-27,23-26-48.974,1,14.36,broken clouds,Red,False,0
2022-06-27,23-26-51.059,1.0,14.36,broken clouds,Green,False,0
2022-06-27,23-28-06.190,73.0,14.36,few clouds,Red,False,0
2022-06-27,23-28-10.586,4.0,14.36,few clouds,Green,False,1
2022-06-27,23-28-12.477,1,14.36,few clouds,Red,False,0
2022-06-27,23-28-12.824,1,14.36,few clouds,Green,False,0
2022-06-27,23-34-24.120,371.0,14.22,few clouds,Red,True,2
2022-06-27,23-34-28.199,3.0,14.22,few clouds,Green,False,0
2022-06-27,23-34-30.218,1.0,14.22,few clouds,Red,False,0
2022-06-27,23-34-32.111,1,14.22,few clouds,Green,False,0
2022-06-27,23-37-14.123,161.0,14.13,few clouds,Red,False,0
2022-06-27,23-37-22.610,8.0,14.13,few clouds,Green,False,1
2022-06-27,23-38-32.642,69.0,14.14,few clouds,Red,True,2
2022-06-27,23-38-38.639,4.0,14.14,few clouds,Green,False,0
2022-06-27,23-38-59.732,22.0,14.14,few clouds,Red,True,3
2022-06-27,23-39-08.132,7.0,14.14,few clouds,Green,True,3
2022-06-27,23-39-12.285,3.0,14.14,few clouds,Red,False,0
2022-06-27,23-39-20.281,6.0,14.14,few clouds,Green,True,3
2022-06-27,23-39-22.324,1.0,14.14,few clouds,Red,False,0
2022-06-27,23-39-22.765,1,14.14,few clouds,Green,False,0
2022-06-27,23-39-36.855,12.0,14.14,few clouds,Red,False,0
2022-06-27,23-39-41.029,5.0,14.14,few clouds,Green,False,2
2022-06-27,23-40-53.865,72.0,13.9,scattered clouds,Red,False,0
2022-06-27,23-41-00.077,5.0,13.9,scattered clouds,Green,False,1
2022-06-27,23-41-01.919,1,13.9,scattered clouds,Red,False,0
2022-06-27,23-41-02.250,1,13.9,scattered clouds,Green,False,0
2022-06-27,23-41-35.184,33.0,13.9,scattered clouds,Red,True,3
2022-06-27,23-41-41.153,4.0,13.9,scattered clouds,Green,False,0
2022-06-27,23-41-41.465,1,13.9,scattered clouds,Red,False,0
2022-06-27,23-41-43.269,1,13.9,scattered clouds,Green,False,0
2022-06-27,23-44-48.208,183.0,14.06,scattered clouds,Red,False,0
2022-06-27,23-44-54.365,5.0,14.06,scattered clouds,Green,False,0
2022-06-27,23-45-14.983,21.0,14.06,scattered clouds,Red,False,0
2022-06-27,23-45-21.233,5.0,14.06,scattered clouds,Green,False,0
2022-06-27,23-45-50.572,28.0,14.05,few clouds,Red,False,0
2022-06-27,23-45-58.698,6.0,14.05,few clouds,Green,False,0
2022-06-27,23-48-47.223,169.0,13.98,few clouds,Red,True,3
2022-06-27,23-48-53.660,6.0,13.98,few clouds,Green,False,1
2022-06-27,23-53-19.468,264.0,13.98,few clouds,Red,False,0
2022-06-27,23-53-25.676,5.0,13.98,few clouds,Green,False,0
2022-06-27,23-55-21.109,114.0,13.83,few clouds,Red,False,0
2022-06-27,23-55-27.375,7.0,13.83,few clouds,Green,False,2
2022-06-27,23-58-39.367,190.0,13.84,few clouds,Red,False,0
2022-06-27,23-58-45.785,6.0,13.84,few clouds,Green,True,3
2022-06-27,23-58-47.625,1,13.84,few clouds,Red,False,0
2022-06-27,23-58-49.662,1.0,13.84,few clouds,Green,False,0
2022-06-28,00-00-00.777,70.0,13.84,few clouds,Red,False,0
2022-06-28,00-00-06.105,5.0,13.84,few clouds,Green,False,0
2022-06-28,00-01-14.106,67.0,13.7,few clouds,Red,False,0
2022-06-28,00-01-22.236,6.0,13.7,few clouds,Green,False,0
2022-06-28,21-59-23.577,35.0,21.12,clear sky,Red,False,0
2022-06-28,21-59-31.796,7.0,21.12,clear sky,Green,False,0
2022-06-28,21-59-56.837,24.0,21.12,clear sky,Red,False,0
2022-06-28,22-00-04.824,6.0,21.12,clear sky,Green,False,1
2022-06-28,22-00-19.643,14.0,21.12,clear sky,Red,False,0
2022-06-28,22-00-27.995,9.0,21.1,clear sky,Green,False,1
2022-06-28,22-00-58.815,28.0,21.1,clear sky,Red,False,0
